PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,FamilySize,IsAlone,AgeGroup_Child,AgeGroup_Senior,AgeGroup_Teenager,AgeGroup_YoungAdult,FareBand_Low,FareBand_Medium,FareBand_VeryHigh,FamilyType_Small,FamilyType_Solo
828,0,3.0,Mr. James Brown,male,36.7,0.0,0.0,960557,13.8312,C,1.0,1,False,False,False,False,False,False,False,False,True
829,1,2.0,Miss. Linda Anderson,female,5.8,0.0,0.0,782793,11.6943,S,1.0,1,True,False,False,False,False,True,False,False,True
830,0,1.0,Mr. George Moore,male,29.8,1.0,0.0,21957,69.16345,S,2.0,0,False,False,False,True,False,False,True,True,False
831,0,1.0,Mr. Charles Wilson,male,59.8,0.0,0.0,869076,23.7185,Q,1.0,1,False,False,False,False,False,False,False,False,True
832,0,2.0,Miss. Linda Anderson,female,24.3,0.0,0.0,981120,15.1895,S,1.0,1,False,False,False,True,False,False,False,False,True
833,0,1.0,Mr. John Smith,male,35.3,0.0,0.0,909726,55.3113,S,1.0,1,False,False,False,False,False,False,True,False,True
834,0,3.0,Mr. George Moore,male,31.4,0.0,0.0,27829,15.7765,S,1.0,1,False,False,False,True,False,False,False,False,True
835,0,1.0,Mr. George Moore,male,42.2,1.0,0.0,277981,5.9164,C,2.0,0,False,False,False,False,False,True,False,True,False
836,0,3.0,Mr. James Brown,male,32.1,1.0,0.0,467357,2.8003,S,2.0,0,False,False,False,True,True,False,False,True,False
837,1,3.0,Miss. Susan Jackson,female,37.9,0.0,0.0,156104,3.1397,S,1.0,1,False,False,False,False,True,False,False,False,True
838,0,3.0,Mr. George Moore,male,39.8,0.0,0.0,109770,17.4198,S,1.0,1,False,False,False,False,False,False,False,False,True
839,0,3.0,Miss. Mary Johnson,female,29.0,0.0,0.0,560640,2.7256,Q,1.0,1,False,False,False,True,True,False,False,False,True
840,1,2.0,Miss. Linda Anderson,female,13.5,0.0,0.0,40215,17.0425,S,1.0,1,False,False,True,False,False,False,False,False,True
841,0,3.0,Mr. George Moore,male,4.9,0.0,0.0,459535,3.151,S,1.0,1,True,False,False,False,True,False,False,False,True
842,1,3.0,Mrs. Patricia Taylor,female,29.1,0.0,0.0,529751,25.7112,Q,1.0,1,False,False,False,True,False,False,False,False,True
843,0,2.0,Mr. William Davis,male,25.8,0.0,0.0,740002,57.0103,S,1.0,1,False,False,False,True,False,False,True,False,True
844,1,1.0,Mrs. Patricia Taylor,female,38.3,0.0,0.0,313391,61.3901,Q,1.0,1,False,False,False,False,False,False,True,False,True
845,0,3.0,Mr. George Moore,male,13.7,2.0,0.0,663980,5.6464,Q,3.0,0,False,False,True,False,False,True,False,True,False
846,0,3.0,Miss. Linda Anderson,female,43.1,0.0,0.0,708408,3.4664,C,1.0,1,False,False,False,False,True,False,False,False,True
847,0,1.0,Mr. George Moore,male,22.4,1.0,0.0,784474,4.2893,S,2.0,0,False,False,False,True,True,False,False,True,False
848,1,2.0,Mr. John Smith,male,22.6,1.0,0.0,216604,6.2532,S,2.0,0,False,False,False,True,False,True,False,True,False
849,0,2.0,Mr. William Davis,male,17.6,0.0,0.0,601002,21.24,C,1.0,1,False,False,True,False,False,False,False,False,True
850,0,3.0,Mrs. Patricia Taylor,female,29.5,1.0,0.0,307463,9.9157,Q,2.0,0,False,False,False,True,False,True,False,True,False
851,0,3.0,Mr. John Smith,male,33.0,0.0,0.0,653346,37.4808,S,1.0,1,False,False,False,True,False,False,True,False,True
852,1,3.0,Mr. Charles Wilson,male,54.5,0.0,0.0,288169,6.5603,C,1.0,1,False,False,False,False,False,True,False,False,True
853,0,1.0,Mrs. Patricia Taylor,female,28.8,0.0,0.0,19780,69.16345,S,1.0,1,False,False,False,True,False,False,True,False,True
854,1,2.0,Miss. Susan Jackson,female,2.9,2.5,0.0,819138,13.4403,S,3.5,0,True,False,False,False,False,True,False,False,False
855,0,3.0,Mrs. Patricia Taylor,female,41.0,0.0,0.0,708276,9.3421,S,1.0,1,False,False,False,False,False,True,False,False,True
856,0,1.0,Mrs. Barbara Thomas,female,6.1,0.0,0.0,85503,26.18,C,1.0,1,True,False,False,False,False,False,False,False,True
857,0,2.0,Mrs. Patricia Taylor,female,21.5,2.0,0.0,171928,12.1376,S,3.0,0,False,False,False,True,False,True,False,True,False
858,0,3.0,Miss. Mary Johnson,female,26.2,0.0,0.0,899598,8.2727,S,1.0,1,False,False,False,True,False,True,False,False,True
859,0,1.0,Mr. James Brown,male,31.5,1.0,0.0,19179,69.16345,Q,2.0,0,False,False,False,True,False,False,True,True,False
860,0,3.0,Mr. William Davis,male,29.3,1.0,0.0,703983,36.7138,S,2.0,0,False,False,False,True,False,False,True,True,False
861,1,1.0,Mrs. Barbara Thomas,female,25.7,1.0,0.0,682947,33.5551,S,2.0,0,False,False,False,True,False,False,True,True,False
862,0,1.0,Mr. James Brown,male,40.1,2.5,0.0,689093,3.6218,S,3.5,0,False,False,False,False,True,False,False,False,False
863,0,2.0,Mr. Charles Wilson,male,42.1,2.5,0.0,791570,13.7153,S,3.5,0,False,False,False,False,False,False,False,False,False
864,0,3.0,Mr. John Smith,male,47.8,0.0,0.0,491522,10.2216,S,1.0,1,False,False,False,False,False,True,False,False,True
865,0,3.0,Miss. Linda Anderson,female,57.4,1.0,0.0,633711,2.3979,Q,2.0,0,False,False,False,False,True,False,False,True,False
866,0,3.0,Mr. George Moore,male,41.4,0.0,0.0,133076,18.5777,S,1.0,1,False,False,False,False,False,False,False,False,True
867,0,3.0,Mr. James Brown,male,26.6,0.0,0.0,145047,54.5349,C,1.0,1,False,False,False,True,False,False,True,False,True
868,0,1.0,Mr. John Smith,male,42.2,0.0,0.0,264477,69.16345,S,1.0,1,False,False,False,False,False,False,True,False,True
869,1,3.0,Mr. Charles Wilson,male,36.5,0.0,0.0,743815,2.8539,S,1.0,1,False,False,False,False,True,False,False,False,True
870,1,3.0,Mr. Charles Wilson,male,21.5,2.5,0.0,347282,27.0706,S,3.5,0,False,False,False,True,False,False,False,False,False
871,0,3.0,Mr. John Smith,male,32.0,1.0,0.0,710823,15.8478,S,2.0,0,False,False,False,True,False,False,False,True,False
872,0,1.0,Mr. James Brown,male,16.5,0.0,0.0,183226,50.8078,S,1.0,1,False,False,True,False,False,False,True,False,True
873,1,3.0,Miss. Susan Jackson,female,14.8,0.0,0.0,216748,10.1122,S,1.0,1,False,False,True,False,False,True,False,False,True
874,0,1.0,Mr. James Brown,male,28.3,0.0,0.0,521559,69.16345,S,1.0,1,False,False,False,True,False,False,True,False,True
875,0,2.0,Miss. Linda Anderson,female,31.9,1.0,0.0,620994,13.0837,S,2.0,0,False,False,False,True,False,True,False,True,False
876,0,3.0,Mrs. Patricia Taylor,female,19.8,1.0,0.0,126905,6.0728,S,2.0,0,False,False,False,True,False,True,False,True,False
877,1,3.0,Mr. William Davis,male,35.8,0.0,0.0,38830,8.8365,S,1.0,1,False,False,False,False,False,True,False,False,True
878,1,2.0,Mrs. Barbara Thomas,female,59.9,0.0,0.0,906508,17.3086,Q,1.0,1,False,False,False,False,False,False,False,False,True
879,0,2.0,Mr. William Davis,male,4.4,0.0,0.0,475342,4.1917,S,1.0,1,True,False,False,False,True,False,False,False,True
880,0,3.0,Miss. Susan Jackson,female,38.1,0.0,0.0,974249,30.0521,S,1.0,1,False,False,False,False,False,False,False,False,True
881,0,3.0,Mr. John Smith,male,28.7,2.0,0.0,302753,14.5786,Q,3.0,0,False,False,False,True,False,False,False,True,False
882,1,3.0,Miss. Linda Anderson,female,27.1,0.0,0.0,551689,13.0406,C,1.0,1,False,False,False,True,False,True,False,False,True
883,0,3.0,Mr. James Brown,male,23.5,0.0,0.0,430945,1.3624,S,1.0,1,False,False,False,True,True,False,False,False,True
884,0,3.0,Mr. William Davis,male,27.6,0.0,0.0,899912,12.0481,S,1.0,1,False,False,False,True,False,True,False,False,True
885,1,2.0,Mr. Charles Wilson,male,36.7,0.0,0.0,128278,2.5785,S,1.0,1,False,False,False,False,True,False,False,False,True
886,0,3.0,Miss. Linda Anderson,female,25.3,2.5,0.0,710527,1.0656,S,3.5,0,False,False,False,True,True,False,False,False,False
887,1,2.0,Miss. Susan Jackson,female,7.7,0.0,0.0,235253,14.9863,C,1.0,1,True,False,False,False,False,False,False,False,True
888,0,2.0,Mr. William Davis,male,26.3,0.0,0.0,853823,10.3096,C,1.0,1,False,False,False,True,False,True,False,False,True
889,0,3.0,Mr. George Moore,male,9.2,0.0,0.0,660831,11.5531,S,1.0,1,True,False,False,False,False,True,False,False,True
890,0,1.0,Mr. James Brown,male,39.2,1.0,0.0,925318,7.8503,Q,2.0,0,False,False,False,False,False,True,False,True,False
891,1,3.0,Mrs. Barbara Thomas,female,28.5,0.0,0.0,628871,7.33,S,1.0,1,False,False,False,True,False,True,False,False,True
